470	ob	0.028789	65.24	
471	sensus	0.028789	65.27	
472	telum	0.028715	65.3	
473	terror	0.028715	65.33	
474	simplex	0.028715	65.36	
475	huiusmodi	0.028715	65.39	
476	templum	0.02864	65.41	
477	arx	0.02864	65.44	
478	ingenium	0.028566	65.47	
479	accedo	0.028417	65.5	
480	turba	0.028417	65.53	
481	praebeo	0.028343	65.56	
482	affero	0.028343	65.58	
483	novo	0.028343	65.61	
484	munus	0.028343	65.64	
485	gallus	0.028343	65.67	
486	quaestio	0.028343	65.7	
487	tango	0.028269	65.73	
488	tergum	0.028194	65.75	
489	quisquis	0.028194	65.78	
490	appareo	0.02812	65.81	
491	intra	0.027897	65.84	
492	uictoria	0.027897	65.87	
493	exemplum	0.027822	65.89	
494	compono	0.027673	65.92	
495	similitudo	0.027599	65.95	
496	aetas	0.027525	65.98	
497	parvus	0.02745	66.0	
498	altus	0.02745	66.03	
499	abeo	0.02745	66.06	
500	uia	0.02745	66.09	
501	clamor	0.027376	66.11	
502	jubeo	0.027376	66.14	
503	library	0.027376	66.17	
504	exter	0.027301	66.2	
505	sino	0.027301	66.22	
506	consulo	0.027227	66.25	
507	classics	0.027227	66.28	
508	respicio	0.027153	66.31	
509	impono	0.027078	66.33	
510	quinque	0.027078	66.36	
511	prohibeo	0.026781	66.39	
512	gravis	0.026706	66.41	
513	insto	0.026706	66.44	
514	collega	0.026706	66.47	
515	occupo	0.026632	66.49	
516	spatium	0.026632	66.52	
517	auctoritas	0.026632	66.55	
518	carmen	0.026632	66.57	
519	sententia	0.026483	66.6	
520	uerus	0.026483	66.63	
521	unda	0.026483	66.65	
522	dignus	0.026334	66.68	
523	lumen	0.026334	66.7	
524	cur	0.02626	66.73	
525	ciuis	0.026186	66.76	
526	cohors	0.026111	66.78	
527	regio	0.026111	66.81	
528	tumultus	0.026111	66.84	
529	differo	0.026037	66.86	
530	opinio	0.026037	66.89	
531	orbis	0.025962	66.91	
532	fabius	0.025962	66.94	
533	quartus	0.025888	66.97	
534	augeo	0.025814	66.99	
535	uti	0.025814	67.02	
536	quintus	0.025739	67.04	
537	seu	0.02559	67.07	
538	ineo	0.025516	67.09	
539	rapio	0.025442	67.12	
540	aeternus	0.025442	67.14	
541	quasi	0.025367	67.17	
542	numquam	0.025293	67.2	
543	vester	0.025293	67.22	
544	clades	0.025293	67.25	
545	scipio	0.025219	67.27	
546	donum	0.025144	67.3	
547	premo	0.02507	67.32	
548	usque	0.02507	67.35	
549	advenio	0.024995	67.37	
550	extra	0.024995	67.4	
551	T.	0.024847	67.42	
552	coniunx	0.024847	67.45	
553	pello	0.024772	67.47	
554	nobilis	0.024772	67.5	
555	actus	0.024772	67.52	
556	creatura	0.024772	67.55	
557	excipio	0.024698	67.57	
558	africa	0.024623	67.59	
559	vito	0.024549	67.62	
560	considero	0.024549	67.64	
561	levis	0.024475	67.67	
562	pereo	0.024475	67.69	
563	appeto	0.024475	67.72	
564	ens	0.024475	67.74	
565	casus	0.0244	67.77	
566	rursus	0.0244	67.79	
567	philippus	0.0244	67.81	
568	specto	0.024251	67.84	
569	interim	0.024177	67.86	
570	comes	0.024177	67.89	
571	ferrum	0.024103	67.91	
572	frumentum	0.023954	67.94	
573	rogo	0.023954	67.96	
574	perfectio	0.023954	67.98	
575	hinc	0.023879	68.01	
576	amicitia	0.023805	68.03	
577	tandem	0.023805	68.05	
578	necessarius	0.023731	68.08	
579	impedio	0.023731	68.1	
580	foedus	0.023731	68.13	
581	dea	0.023656	68.15	
582	ue	0.023656	68.17	
583	produco	0.023508	68.2	
584	sicilia	0.023508	68.22	
585	romana	0.023508	68.24	
586	oratio	0.023433	68.27	
587	portus	0.023433	68.29	
588	desum	0.023359	68.31	
589	malo	0.023359	68.34	
590	nascor	0.023284	68.36	
591	ferme	0.023284	68.38	
592	paulum	0.02321	68.41	
593	novus	0.023136	68.43	
594	necessitas	0.023061	68.45	
595	iudicium	0.023061	68.48	
596	postea	0.022987	68.5	
597	oppugno	0.022987	68.52	
598	adhuc	0.022987	68.55	
599	integer	0.022912	68.57	
600	exeo	0.022912	68.59	
601	sex	0.022838	68.61	
602	uirtus	0.022838	68.64	
603	queror	0.022764	68.66	
604	averto	0.022615	68.68	
605	mundus	0.02254	68.71	
606	ve	0.022466	68.73	
607	ceterum	0.022466	68.75	
608	aedes	0.022466	68.77	
609	puer	0.022317	68.79	
610	militaris	0.022317	68.82	
611	quando	0.022317	68.84	
612	qualis	0.022317	68.86	
613	aperio	0.022243	68.88	
614	amitto	0.022243	68.91	
615	lateo	0.022243	68.93	
616	medium	0.022243	68.95	
617	triumphus	0.022243	68.97	
618	status	0.022243	69.0	
619	oppono	0.022168	69.02	
620	latus	0.022168	69.04	
621	sermo	0.022094	69.06	
622	committo	0.02202	69.08	
623	usus	0.02202	69.11	
624	reduco	0.02202	69.13	
625	condio	0.02202	69.15	
626	contio	0.021945	69.17	
627	concedo	0.021945	69.19	
628	statio	0.021945	69.22	
629	plenus	0.021945	69.24	
630	aurum	0.021945	69.26	
631	imago	0.021945	69.28	
632	uictor	0.021945	69.3	
633	locum	0.021871	69.33	
634	iterum	0.021871	69.35	
635	adduco	0.021797	69.37	
636	valles	0.021797	69.39	
637	verto	0.021797	69.41	
638	velut	0.021797	69.43	
639	defendo	0.021722	69.46	
640	timor	0.021648	69.48	
641	universus	0.021648	69.5	
642	doceo	0.021648	69.52	
643	proficio	0.021573	69.54	
644	iuppiter	0.021573	69.56	
645	negotium	0.021499	69.59	
646	existimo	0.021499	69.61	
647	flamma	0.021499	69.63	
648	praesum	0.021425	69.65	
649	supero	0.021425	69.67	
650	tento	0.021425	69.69	
651	quoniam	0.02135	69.71	
652	vereor	0.02135	69.74	
653	postulo	0.02135	69.76	
654	uix	0.02135	69.78	
655	antiquus	0.021276	69.8	
656	distinguo	0.021276	69.82	
657	praecipuus	0.021201	69.84	
658	singuli	0.021201	69.86	
659	gradus	0.021201	69.88	
660	undique	0.021127	69.91	
661	tectum	0.021127	69.93	
662	marcellus	0.021053	69.95	
663	insequor	0.020978	69.97	
664	culpa	0.020978	69.99	
665	macedonia	0.020904	70.01	
666	uerbum	0.020904	70.03	
667	necesse	0.020829	70.05	
668	veto	0.020829	70.07	
669	cornelius	0.020829	70.09	
670	arbitrium	0.020829	70.11	
671	vix	0.020755	70.14	
672	alo	0.020681	70.16	
673	ultra	0.020681	70.18	
674	quiesco	0.020681	70.2	
675	maximus	0.020606	70.22	
676	vox	0.020532	70.24	
677	dictum	0.020532	70.26	
678	amplus	0.020383	70.28	
679	lacrima	0.020383	70.3	
680	parens	0.020383	70.32	
681	uinco	0.020383	70.34	
682	nuntius	0.020309	70.36	
683	puella	0.020309	70.38	
684	servo	0.020309	70.4	
685	habitus	0.020309	70.42	
686	inferus	0.020234	70.44	
687	quivis	0.020234	70.46	
688	sanctus	0.020234	70.48	
689	genero	0.020234	70.5	
690	fundo	0.02016	70.52	
691	memoria	0.02016	70.54	
692	claudo	0.02016	70.56	
693	operatio	0.02016	70.58	
694	remitto	0.020086	70.6	
695	omnino	0.020011	70.62	
696	permitto	0.020011	70.64	
697	tendo	0.020011	70.66	
698	contendo	0.019937	70.68	
699	parum	0.019862	70.7	
700	repeto	0.019862	70.72	
701	factum	0.019788	70.74	
702	occurro	0.019788	70.76	
703	salus	0.019788	70.78	
704	aeger	0.019714	70.8	
705	error	0.019714	70.82	
706	dolor	0.019639	70.84	
707	pecco	0.019416	70.86	
708	forum	0.019416	70.88	
709	consequor	0.019342	70.9	
710	morior	0.019342	70.92	
711	numen	0.019342	70.94	
712	litus	0.019267	70.96	
713	statim	0.019267	70.98	
714	vultus	0.019267	71.0	
715	manlius	0.019267	71.02	
716	concilio	0.019193	71.03	
717	tego	0.019193	71.05	
718	propono	0.019118	71.07	
719	perpetuus	0.019118	71.09	
720	intendo	0.019118	71.11	
721	conor	0.019044	71.13	
722	gratus	0.019044	71.15	
723	priusquam	0.019044	71.17	
724	defero	0.01897	71.19	
725	experior	0.01897	71.21	
726	obtineo	0.018895	71.23	
727	misceo	0.018895	71.24	
728	finio	0.018821	71.26	
729	vulnus	0.018821	71.28	
730	centum	0.018821	71.3	
731	manifestus	0.018821	71.32	
732	probo	0.018746	71.34	
733	durus	0.018746	71.36	
734	verro	0.018746	71.38	
735	taceo	0.018746	71.39	
736	philosophus	0.018746	71.41	
737	munio	0.018598	71.43	
738	excedo	0.018598	71.45	
739	juvenis	0.018598	71.47	
740	asia	0.018523	71.49	
741	opprimo	0.018523	71.51	
742	nolo	0.018449	71.52	
743	studium	0.018449	71.54	
744	expono	0.018449	71.56	
745	societas	0.018375	71.58	
746	alienus	0.018375	71.6	
747	egredior	0.0183	71.62	
748	senex	0.0183	71.63	
749	iugum	0.018226	71.65	
750	legatio	0.018226	71.67	
751	spero	0.018226	71.69	
752	solvo	0.018226	71.71	
753	discedo	0.018151	71.73	
754	diligo	0.018151	71.74	
755	postremo	0.018077	71.76	
756	condicio	0.018077	71.78	
757	aliquot	0.018077	71.8	
758	fatum	0.018077	71.82	
759	colo	0.018077	71.83	
760	donec	0.018003	71.85	
761	careo	0.018003	71.87	
762	dexter	0.017928	71.89	
763	celer	0.017928	71.91	
764	succedo	0.017854	71.92	
765	nimius	0.017854	71.94	
766	restituo	0.017779	71.96	
767	oro	0.017779	71.98	
768	religio	0.017779	72.0	
769	veritas	0.017779	72.01	
770	adverro	0.017705	72.03	
771	obicio	0.017631	72.05	
772	prex	0.017556	72.07	
773	proficisco	0.017556	72.08	
774	colonia	0.017556	72.1	
775	grauis	0.017556	72.12	
776	quamquam	0.017482	72.14	
777	acer	0.017482	72.15	
778	bonitas	0.017482	72.17	
779	porto	0.017482	72.19	
780	eo	0.017482	72.21	
781	munitio	0.017407	72.22	
782	cupio	0.017407	72.24	
783	incipio	0.017407	72.26	
784	libet	0.017407	72.28	
785	magister	0.017407	72.29	
786	soror	0.017407	72.31	
787	occido	0.017333	72.33	
788	conjungo	0.017333	72.35	
789	noceo	0.017333	72.36	
790	qui	0.017333	72.38	
791	lego	0.017333	72.4	
792	saxum	0.017259	72.41	
793	juvo	0.017259	72.43	
794	supersum	0.017259	72.45	
795	paro	0.01711	72.47	
796	praemium	0.01711	72.48	
797	occasio	0.017036	72.5	
798	contingo	0.017036	72.52	
799	contrarius	0.017036	72.53	
800	amnis	0.017036	72.55	
801	complures	0.016961	72.57	
802	afficio	0.016887	72.59	
803	iustus	0.016887	72.6	
804	collis	0.016887	72.62	
805	lingua	0.016887	72.64	
806	o	0.016887	72.65	
807	samnites	0.016887	72.67	
808	processio	0.016887	72.69	
809	comparo	0.016812	72.7	
810	consularis	0.016812	72.72	
811	tristis	0.016812	72.74	
812	attribuo	0.016738	72.75	
813	principia	0.016738	72.77	
814	commeatus	0.016664	72.79	
815	cedo	0.016664	72.8	
816	iniuria	0.016664	72.82	
817	uiginti	0.016664	72.84	
818	generatio	0.016664	72.85	
819	statuo	0.016589	72.87	
820	seditio	0.016589	72.89	
821	insignis	0.016589	72.9	
822	effundo	0.016589	72.92	
823	claudus	0.016589	72.94	
824	sedeo	0.016589	72.95	
825	miser	0.016515	72.97	
826	lapis	0.016366	72.99	
827	dedo	0.016366	73.0	
828	nondum	0.016366	73.02	
829	repens	0.016366	73.04	
830	vulnero	0.016366	73.05	
831	item	0.016366	73.07	
832	recens	0.016366	73.08	
833	damno	0.016366	73.1	
834	vetus	0.016292	73.12	
835	terreo	0.016292	73.13	
836	gigno	0.016292	73.15	
837	uel	0.016292	73.17	
838	turris	0.016217	73.18	
839	navo	0.016217	73.2	
840	laus	0.016217	73.21	
841	consisto	0.016217	73.23	
842	capua	0.016217	73.25	
843	jungo	0.016143	73.26	
844	lego	0.016143	73.28	
845	facies	0.016143	73.3	
846	officium	0.016068	73.31	
847	induco	0.016068	73.33	
848	navis	0.016068	73.34	
849	silva	0.016068	73.36	
850	universal	0.016068	73.38	
851	membrum	0.015994	73.39	
852	ingredior	0.015994	73.41	
853	ferus	0.015994	73.42	
854	passim	0.015994	73.44	
855	moneo	0.01592	73.46	
856	vireo	0.01592	73.47	
857	calor	0.01592	73.49	
858	conspectus	0.015845	73.5	
859	etsi	0.015845	73.52	
860	ambo	0.015845	73.54	
861	auris	0.015845	73.55	
862	initium	0.015771	73.57	
863	communio	0.015771	73.58	
864	retineo	0.015696	73.6	
865	interfacio	0.015696	73.61	
866	cunctus	0.015622	73.63	
867	singularis	0.015622	73.65	
868	corona	0.015622	73.66	
869	censor	0.015622	73.68	
870	scelus	0.015622	73.69	
871	caelestis	0.015622	73.71	
872	valeo	0.015473	73.72	
873	aliter	0.015399	73.74	
874	sapientia	0.015399	73.75	
875	arbor	0.015325	73.77	
876	libero	0.015325	73.78	
877	sors	0.015325	73.8	
878	adimo	0.015325	73.82	
879	deditio	0.015325	73.83	
880	quondam	0.015325	73.85	
881	instituo	0.01525	73.86	
882	reperio	0.01525	73.88	
883	expedio	0.01525	73.89	
884	frequens	0.01525	73.91	
885	infestus	0.01525	73.92	
886	capitolium	0.01525	73.94	
887	uox	0.01525	73.95	
888	incertus	0.015176	73.97	
889	aggredior	0.015176	73.98	
890	colloquium	0.015176	74.0	
891	tyrannus	0.015176	74.01	
892	aura	0.015176	74.03	
893	fretus	0.015101	74.04	
894	hasdrubal	0.015101	74.06	
